flow,occupy,speed
115.0,0.0277,68.8
135.0,0.0304,69.7
117.0,0.03,67.0
111.0,0.0271,66.0
84.0,0.0204,65.9
79.0,0.0224,64.2
120.0,0.0259,68.2
102.0,0.0239,68.4
84.0,0.0204,67.3
89.0,0.0188,70.0
95.0,0.023,68.1
75.0,0.0172,69.0
83.0,0.0192,68.8
85.0,0.0182,69.7
71.0,0.017,68.1
77.0,0.0181,67.0
92.0,0.0184,70.1
103.0,0.0215,71.0
104.0,0.0231,69.4
117.0,0.0234,72.0
66.0,0.0151,69.2
67.0,0.0168,67.3
65.0,0.0148,67.6
60.0,0.015,67.2
61.0,0.0146,67.6
63.0,0.0147,67.3
39.0,0.0096,67.5
46.0,0.0106,67.7
48.0,0.0107,66.9
39.0,0.0077,67.9
29.0,0.0079,67.0
42.0,0.0079,68.8
27.0,0.0065,67.2
61.0,0.013000000000000001,68.3
30.0,0.0055,68.5
38.0,0.0075,69.3
48.0,0.0096,68.8
45.0,0.009000000000000001,68.4
35.0,0.0074,67.5
35.0,0.0079,66.9
42.0,0.008,68.5
49.0,0.013000000000000001,65.5
63.0,0.0129,67.9
50.0,0.0102,68.6
33.0,0.0075,68.1
44.0,0.0078,69.0
46.0,0.0085,68.7
57.0,0.0136,68.8
57.0,0.0084,73.4
61.0,0.0096,73.0
30.0,0.0064,69.8
42.0,0.0087,69.1
42.0,0.0086,68.3
38.0,0.0106,67.4
23.0,0.0052,68.1
59.0,0.0106,69.8
58.0,0.0124,69.8
54.0,0.0132,67.2
58.0,0.0114,68.3
43.0,0.0089,68.6
36.0,0.0082,67.6
61.0,0.0117,70.7
57.0,0.0123,69.2
38.0,0.0081,69.1
61.0,0.0131,70.6
55.0,0.0114,69.5
65.0,0.0129,70.8
45.0,0.0112,68.5
53.0,0.013000000000000001,68.0
94.0,0.016,74.9
41.0,0.0087,71.0
55.0,0.0136,68.5
66.0,0.0146,67.7
45.0,0.01,67.7
66.0,0.0154,67.4
59.0,0.0137,67.7
59.0,0.0145,67.2
71.0,0.0189,65.6
108.0,0.0248,66.5
79.0,0.0202,65.0
89.0,0.0196,66.2
105.0,0.0219,68.0
101.0,0.0245,66.7
69.0,0.0172,66.4
70.0,0.0161,67.7
82.0,0.0206,67.4
80.0,0.0188,67.2
78.0,0.0213,64.8
91.0,0.0225,65.2
99.0,0.0234,65.7
106.0,0.0243,67.2
92.0,0.0224,66.6
137.0,0.0314,67.6
116.0,0.0299,65.7
152.0,0.0381,64.9
111.0,0.0274,64.7
121.0,0.0285,66.1
110.0,0.0303,62.7
128.0,0.0309,65.3
112.0,0.0279,65.6
97.0,0.0213,69.1
96.0,0.0223,68.1
121.0,0.0296,67.5
146.0,0.0324,70.0
97.0,0.0259,65.6
128.0,0.031,66.7
93.0,0.0226,66.9
128.0,0.0344,64.4
112.0,0.0256,66.5
87.0,0.0207,67.0
116.0,0.0266,68.7
128.0,0.0314,68.2
105.0,0.0256,67.0
123.0,0.0323,65.0
126.0,0.0293,67.0
135.0,0.0347,65.1
120.0,0.0314,64.1
174.0,0.0453,63.9
150.0,0.0372,64.1
142.0,0.0344,65.9
153.0,0.0386,65.2
154.0,0.037000000000000005,67.2
132.0,0.0334,65.8
156.0,0.0395,66.1
131.0,0.0306,67.2
184.0,0.048,65.4
159.0,0.0406,65.3
176.0,0.0432,66.4
166.0,0.0423,66.2
182.0,0.0436,67.1
201.0,0.0479,68.1
196.0,0.0506,66.0
185.0,0.0487,64.9
178.0,0.0435,63.6
191.0,0.0454,64.2
194.0,0.0468,64.0
211.0,0.0524,64.0
234.0,0.0596,62.5
166.0,0.0415,62.7
220.0,0.0567,61.8
198.0,0.054000000000000006,60.1
219.0,0.0585,59.3
234.0,0.0592,60.8
192.0,0.0483,62.0
252.0,0.0607,62.7
250.0,0.06,63.8
152.0,0.0402,61.6
177.0,0.0454,61.7
213.0,0.0534,61.7
194.0,0.05,61.6
214.0,0.0558,61.0
215.0,0.057,60.1
214.0,0.0565,60.9
224.0,0.0572,61.1
193.0,0.0504,59.3
231.0,0.063,58.7
212.0,0.0555,59.6
230.0,0.0643,58.5
205.0,0.0535,59.5
193.0,0.052000000000000005,59.3
267.0,0.0721,58.8
215.0,0.0571,58.9
223.0,0.0585,59.0
210.0,0.0519,61.3
260.0,0.0668,61.5
225.0,0.0554,62.5
268.0,0.0688,61.3
204.0,0.0536,61.0
241.0,0.0627,60.6
244.0,0.0608,61.5
263.0,0.0687,60.8
202.0,0.0554,59.5
157.0,0.0381,60.9
199.0,0.0514,60.5
231.0,0.0577,61.2
202.0,0.0487,62.2
237.0,0.0609,61.1
281.0,0.0727,60.9
228.0,0.0608,59.6
204.0,0.0507,60.5
251.0,0.0674,59.6
214.0,0.054000000000000006,60.9
222.0,0.057999999999999996,60.5
147.0,0.037000000000000005,60.4
310.0,0.0819,60.1
78.0,0.0164,63.8
414.0,0.1193,60.0
238.0,0.066,58.8
210.0,0.0544,59.2
219.0,0.0582,59.5
230.0,0.0599,60.3
217.0,0.0591,58.5
245.0,0.06,61.2
205.0,0.0524,60.7
213.0,0.0549,60.7
251.0,0.0658,60.9
222.0,0.0562,60.6
203.0,0.0539,60.2
209.0,0.0552,59.7
267.0,0.0689,60.5
199.0,0.051,61.3
273.0,0.0735,59.4
233.0,0.0612,59.1
298.0,0.0817,58.1
283.0,0.0693,60.3
267.0,0.0724,59.4
227.0,0.0567,60.2
197.0,0.0528,59.4
235.0,0.0596,61.3
227.0,0.0607,59.8
232.0,0.0588,60.2
265.0,0.0686,60.1
256.0,0.07,58.7
226.0,0.0585,59.3
205.0,0.051,60.2
251.0,0.0643,61.1
188.0,0.0492,61.0
201.0,0.0526,60.6
237.0,0.0615,60.0
225.0,0.0601,60.5
230.0,0.0613,59.6
215.0,0.0575,59.9
233.0,0.0641,58.7
260.0,0.0712,58.4
258.0,0.068,58.3
270.0,0.0736,59.2
243.0,0.0645,58.1
249.0,0.0664,58.6
217.0,0.0632,57.1
254.0,0.0697,57.3
177.0,0.0494,56.6
214.0,0.0614,56.4
214.0,0.0591,56.6
234.0,0.0658,56.0
159.0,0.0476,55.2
257.0,0.0706,57.1
180.0,0.0465,58.9
233.0,0.0639,58.0
221.0,0.0599,58.4
216.0,0.055999999999999994,59.4
215.0,0.0581,59.0
221.0,0.057999999999999996,59.9
226.0,0.0624,58.6
243.0,0.0692,58.1
207.0,0.055,59.3
204.0,0.0534,60.0
198.0,0.0525,59.6
203.0,0.057,58.5
214.0,0.0588,57.9
214.0,0.053,60.2
212.0,0.0524,61.6
201.0,0.0586,58.6
172.0,0.0449,59.2
162.0,0.0443,59.0
192.0,0.0502,59.7
190.0,0.0463,60.2
215.0,0.057,60.4
175.0,0.0458,60.7
147.0,0.0371,62.2
195.0,0.0533,59.7
168.0,0.0409,60.8
189.0,0.0511,59.8
131.0,0.0325,61.0
160.0,0.0417,59.9
178.0,0.0468,60.4
157.0,0.0418,62.6
182.0,0.0464,64.9
126.0,0.0347,63.3
160.0,0.0388,67.3
114.0,0.0285,67.4
148.0,0.0391,65.7
128.0,0.0352,64.5
150.0,0.0364,67.7
159.0,0.0392,68.5
108.0,0.0296,66.3
114.0,0.0289,66.6
110.0,0.0255,69.5
126.0,0.0315,67.1
112.0,0.0297,65.8
107.0,0.0272,66.1
102.0,0.0272,64.7
95.0,0.0212,67.9
119.0,0.0274,69.5
97.0,0.0222,69.9
78.0,0.0196,67.5
112.0,0.0287,65.6
69.0,0.0186,65.6
113.0,0.0272,67.2
66.0,0.0162,66.4
75.0,0.0188,66.0
53.0,0.0145,65.0
77.0,0.0193,65.7
101.0,0.02,73.2
89.0,0.0199,71.9
70.0,0.0183,70.3
87.0,0.0171,74.4
68.0,0.0149,71.8
53.0,0.0123,71.5
48.0,0.0133,66.9
48.0,0.0121,68.2
72.0,0.016,71.9
60.0,0.0136,68.5
51.0,0.0114,68.8
65.0,0.0128,70.0
45.0,0.0114,67.9
40.0,0.0105,67.1
52.0,0.0132,67.2
55.0,0.0116,68.8
44.0,0.0075,70.2
45.0,0.0086,70.6
57.0,0.011000000000000001,71.0
38.0,0.0102,68.4
43.0,0.009000000000000001,69.4
46.0,0.0097,69.1
23.0,0.0065,67.6
37.0,0.0077,68.2
24.0,0.0051,68.8
32.0,0.0081,67.1
21.0,0.0055,66.3
45.0,0.0082,69.3
41.0,0.0094,67.6
45.0,0.0072,70.7
46.0,0.0076,71.5
26.0,0.0051,68.9
28.0,0.0071,67.4
45.0,0.0099,68.0
36.0,0.0086,67.3
25.0,0.0062,67.1
38.0,0.0095,68.6
50.0,0.0104,69.3
47.0,0.0084,71.6
32.0,0.0076,69.3
30.0,0.0081,67.4
42.0,0.009000000000000001,69.2
27.0,0.0069,67.4
48.0,0.0132,67.1
44.0,0.0102,66.3
36.0,0.0098,64.8
46.0,0.008,68.2
53.0,0.0157,65.4
45.0,0.012,66.1
56.0,0.0156,65.3
76.0,0.0213,63.1
75.0,0.021,62.7
77.0,0.0191,63.7
69.0,0.0166,63.4
86.0,0.0229,62.6
93.0,0.023,61.9
99.0,0.0263,60.5
90.0,0.0278,58.2
90.0,0.0224,61.7
117.0,0.0347,58.1
108.0,0.0275,60.3
106.0,0.0329,56.0
158.0,0.0437,57.4
142.0,0.037000000000000005,58.5
178.0,0.0485,59.0
171.0,0.0512,56.7
178.0,0.0479,57.0
190.0,0.0582,54.5
170.0,0.0458,55.9
151.0,0.0477,55.5
198.0,0.0561,57.0
237.0,0.0697,55.8
253.0,0.076,55.1
298.0,0.08800000000000001,54.5
342.0,0.1143,51.5
386.0,0.1265,50.4
391.0,0.1295,49.6
424.0,0.136,49.9
285.0,0.0924,49.7
437.0,0.1526,47.9
471.0,0.1637,47.1
417.0,0.1396,47.8
466.0,0.1708,46.3
398.0,0.146,45.8
445.0,0.1735,43.8
395.0,0.1449,44.6
420.0,0.1618,43.3
418.0,0.1698,42.1
431.0,0.1603,43.0
435.0,0.1905,40.6
395.0,0.1469,42.5
392.0,0.1461,43.3
406.0,0.1547,43.1
427.0,0.1654,43.0
411.0,0.154,43.5
437.0,0.1823,41.4
408.0,0.1631,41.2
393.0,0.17300000000000001,39.3
347.0,0.2869,29.7
403.0,0.1975,31.8
368.0,0.1486,36.3
412.0,0.1488,41.1
378.0,0.1451,42.0
418.0,0.1809,40.2
380.0,0.1658,39.3
393.0,0.1749,38.4
345.0,0.1713,35.9
431.0,0.1803,37.5
316.0,0.1336,38.3
365.0,0.1731,36.5
366.0,0.1748,36.0
436.0,0.2015,35.8
413.0,0.1928,35.5
424.0,0.184,36.6
402.0,0.1683,37.9
387.0,0.1596,38.8
457.0,0.1759,40.3
434.0,0.1819,40.6
357.0,0.1527,40.6
462.0,0.1612,44.5
358.0,0.1265,45.9
456.0,0.1668,46.3
460.0,0.1777,45.3
490.0,0.2063,43.4
394.0,0.1407,45.5
483.0,0.1725,46.3
472.0,0.1604,48.1
462.0,0.153,49.8
438.0,0.1371,51.9
443.0,0.1589,48.7
414.0,0.1342,49.3
437.0,0.1481,48.8
423.0,0.1535,47.2
294.0,0.0993,48.4
397.0,0.1587,44.9
277.0,0.0881,48.2
438.0,0.1625,46.1
360.0,0.1115,49.0
378.0,0.1095,52.6
405.0,0.1322,51.0
378.0,0.12300000000000001,50.9
300.0,0.0946,52.5
290.0,0.0846,53.3
278.0,0.0844,53.4
253.0,0.0788,53.6
293.0,0.0859,54.5
268.0,0.0764,55.1
282.0,0.111,49.9
267.0,0.0781,51.7
196.0,0.057,54.6
247.0,0.0732,54.9
233.0,0.0641,56.2
218.0,0.0634,56.1
249.0,0.0723,55.7
172.0,0.0525,53.9
229.0,0.0638,55.7
210.0,0.0623,55.3
204.0,0.0624,53.7
206.0,0.0623,54.4
152.0,0.0432,54.7
215.0,0.0611,56.5
254.0,0.0757,54.9
218.0,0.0609,56.1
156.0,0.0462,54.6
192.0,0.0562,54.6
215.0,0.0649,55.2
214.0,0.09300000000000001,48.1
181.0,0.0498,51.4
197.0,0.0555,55.1
206.0,0.0572,56.9
183.0,0.053,56.2
143.0,0.0413,56.6
217.0,0.0624,57.0
196.0,0.0609,55.0
163.0,0.0449,55.6
185.0,0.0499,57.2
141.0,0.0395,57.4
183.0,0.053,56.7
168.0,0.0462,57.2
193.0,0.0525,57.3
164.0,0.0477,56.5
204.0,0.061,56.5
220.0,0.0587,57.9
204.0,0.0548,58.1
211.0,0.0621,57.0
170.0,0.0491,56.0
212.0,0.0589,56.8
175.0,0.0528,56.4
164.0,0.0506,54.2
169.0,0.0507,54.7
169.0,0.0467,55.3
199.0,0.0552,57.1
200.0,0.054000000000000006,57.6
196.0,0.0532,57.7
206.0,0.0553,58.6
220.0,0.0634,56.7
160.0,0.0447,56.9
162.0,0.0448,57.1
233.0,0.0652,57.6
229.0,0.0619,58.1
211.0,0.0577,57.8
193.0,0.0566,55.9
231.0,0.0617,57.6
164.0,0.0437,59.2
245.0,0.07,57.6
216.0,0.0603,57.3
246.0,0.0674,57.5
216.0,0.0599,57.3
228.0,0.0643,56.9
205.0,0.0519,59.7
199.0,0.0566,57.6
240.0,0.0637,58.7
195.0,0.0524,59.0
234.0,0.0656,59.0
240.0,0.0695,57.3
192.0,0.0521,58.4
246.0,0.0699,57.5
270.0,0.0684,60.2
279.0,0.0755,61.0
223.0,0.063,59.2
286.0,0.0799,58.7
281.0,0.0789,58.2
249.0,0.0705,57.6
254.0,0.0719,57.3
229.0,0.0613,57.8
215.0,0.0599,58.1
248.0,0.0729,56.0
279.0,0.077,56.8
249.0,0.0692,57.2
221.0,0.0642,57.1
221.0,0.0622,57.1
242.0,0.0619,58.9
147.0,0.0393,59.6
206.0,0.0561,58.8
186.0,0.0513,58.6
154.0,0.0443,57.5
214.0,0.0564,58.9
218.0,0.0594,59.3
146.0,0.0409,59.0
137.0,0.0377,59.4
155.0,0.042,59.5
142.0,0.043,58.6
139.0,0.0371,58.7
175.0,0.046,60.2
138.0,0.0405,58.2
95.0,0.026000000000000002,59.3
106.0,0.0242,64.3
96.0,0.0262,62.3
86.0,0.0229,61.4
95.0,0.0245,63.9
74.0,0.0177,66.1
94.0,0.0254,65.6
118.0,0.0285,67.6
90.0,0.0236,66.8
110.0,0.0301,65.5
113.0,0.0274,68.3
109.0,0.0295,66.4
109.0,0.0301,64.5
105.0,0.0254,68.4
104.0,0.0562,54.6
118.0,0.0303,62.1
126.0,0.0297,67.7
116.0,0.0254,72.2
104.0,0.0282,67.4
112.0,0.0332,63.4
145.0,0.0441,60.2
141.0,0.0444,58.1
111.0,0.037000000000000005,55.1
144.0,0.0423,57.4
90.0,0.0248,58.8
108.0,0.0339,57.2
102.0,0.0279,60.5
69.0,0.0216,60.3
69.0,0.019,60.7
86.0,0.0234,61.1
78.0,0.0215,62.6
70.0,0.0185,63.6
103.0,0.0284,63.0
76.0,0.021,63.6
85.0,0.0229,64.0
92.0,0.0225,65.3
90.0,0.022000000000000002,66.9
60.0,0.0148,66.4
56.0,0.0158,65.1
56.0,0.0106,69.2
70.0,0.0163,68.3
60.0,0.0126,69.2
72.0,0.0194,68.8
51.0,0.0134,66.7
44.0,0.0104,68.1
48.0,0.0132,66.6
56.0,0.0155,66.8
37.0,0.0101,66.7
43.0,0.0115,67.4
41.0,0.0101,67.4
39.0,0.0101,67.0
41.0,0.0088,68.3
36.0,0.0074,68.7
52.0,0.0455,47.0
50.0,0.0135,56.9
37.0,0.0094,62.8
25.0,0.0061,65.0
31.0,0.0076,65.7
58.0,0.0128,68.0
39.0,0.0088,68.5
45.0,0.0086,70.0
20.0,0.0055,67.3
42.0,0.0133,65.4
35.0,0.0087,66.4
22.0,0.004,67.6
27.0,0.006999999999999999,67.1
18.0,0.0051,66.4
22.0,0.0053,67.6
43.0,0.008,68.3
32.0,0.006999999999999999,68.6
27.0,0.008,67.8
26.0,0.0062,67.8
36.0,0.0091,67.8
27.0,0.0073,67.6
34.0,0.0081,67.5
38.0,0.0061,69.4
43.0,0.0095,66.8
36.0,0.0101,67.3
40.0,0.008,67.7
54.0,0.0079,71.1
26.0,0.0067,68.4
17.0,0.0048,67.6
28.0,0.0081,67.1
35.0,0.0079,68.1
57.0,0.0158,65.9
38.0,0.0086,67.3
27.0,0.0094,66.5
28.0,0.0087,65.7
60.0,0.0119,70.5
31.0,0.0082,69.2
35.0,0.0082,68.9
48.0,0.0129,68.5
55.0,0.0168,66.2
67.0,0.0151,68.8
64.0,0.0173,67.7
67.0,0.0164,68.0
72.0,0.0215,65.2
88.0,0.0241,65.0
94.0,0.0248,65.0
102.0,0.024,68.2
81.0,0.0227,67.7
96.0,0.0256,69.1
111.0,0.032,67.6
125.0,0.0309,70.8
107.0,0.0307,67.7
169.0,0.0422,71.6
126.0,0.0336,70.2
185.0,0.05,70.0
160.0,0.0447,68.2
205.0,0.0504,71.7
165.0,0.0469,68.7
204.0,0.062,65.3
204.0,0.0602,68.7
219.0,0.061,71.5
251.0,0.0743,70.8
291.0,0.0919,68.2
376.0,0.1129,68.5
372.0,0.1078,69.7
399.0,0.1186,69.5
411.0,0.1361,65.5
453.0,0.1563,63.0
447.0,0.1383,64.5
462.0,0.1527,63.2
447.0,0.1508,62.1
479.0,0.1671,56.4
501.0,0.1699,54.4
419.0,0.1372,54.1
512.0,0.1785,52.5
437.0,0.152,51.5
475.0,0.1718,50.3
474.0,0.1905,47.1
491.0,0.1944,45.6
488.0,0.1907,45.5
484.0,0.1708,47.8
407.0,0.1478,48.4
362.0,0.1611,46.2
385.0,0.1472,46.0
453.0,0.1739,46.3
368.0,0.2061,38.9
415.0,0.2455,34.5
383.0,0.3184,27.9
406.0,0.2302,29.5
422.0,0.1904,34.7
478.0,0.2181,36.9
466.0,0.2025,39.1
484.0,0.1901,42.0
475.0,0.1864,43.9
407.0,0.1709,43.2
442.0,0.16,46.1
409.0,0.151,47.2
479.0,0.1904,46.0
334.0,0.1064,50.5
313.0,0.1047,52.4
323.0,0.0966,56.1
305.0,0.0975,56.2
417.0,0.1534,52.3
420.0,0.1715,48.0
427.0,0.1464,50.3
481.0,0.1617,51.7
462.0,0.1623,51.1
472.0,0.1684,50.4
478.0,0.16899999999999998,50.3
521.0,0.17600000000000002,51.4
498.0,0.1689,52.2
467.0,0.1747,50.2
447.0,0.154,50.9
431.0,0.1522,50.9
417.0,0.1448,51.2
490.0,0.1904,48.4
474.0,0.1958,45.9
428.0,0.1883,43.3
471.0,0.2324,40.0
373.0,0.1845,38.0
439.0,0.2076,37.9
433.0,0.195,38.9
452.0,0.1968,39.9
489.0,0.1832,43.6
465.0,0.1503,49.3
411.0,0.1345,51.9
351.0,0.1094,53.9
282.0,0.0855,55.9
258.0,0.0727,58.9
352.0,0.1067,59.1
299.0,0.0805,61.3
313.0,0.0889,61.3
316.0,0.0931,60.3
284.0,0.0901,58.4
243.0,0.0686,60.0
265.0,0.0752,60.6
210.0,0.0624,59.8
292.0,0.0852,59.9
215.0,0.0637,60.1
244.0,0.0704,60.2
217.0,0.0656,58.9
211.0,0.0602,59.4
200.0,0.0585,60.0
202.0,0.0623,59.2
222.0,0.0665,59.3
178.0,0.0521,59.4
218.0,0.0631,60.1
194.0,0.0558,60.8
212.0,0.0633,60.3
218.0,0.0643,59.6
240.0,0.0701,60.2
146.0,0.0413,61.3
236.0,0.0709,60.1
202.0,0.0627,58.2
196.0,0.0548,60.5
214.0,0.0612,60.8
178.0,0.0509,61.1
211.0,0.0611,61.2
215.0,0.0572,63.3
201.0,0.0572,62.6
216.0,0.0599,62.3
222.0,0.065,61.8
185.0,0.0521,61.7
266.0,0.0771,61.7
193.0,0.0525,63.5
217.0,0.057,65.2
199.0,0.0832,56.9
199.0,0.0552,60.1
194.0,0.0538,61.8
199.0,0.0566,61.9
219.0,0.0576,63.9
224.0,0.0602,64.6
215.0,0.0618,63.2
206.0,0.0557,64.2
220.0,0.0592,64.3
249.0,0.0709,62.9
196.0,0.0536,63.8
219.0,0.0614,63.4
201.0,0.0575,62.2
185.0,0.0509,63.3
223.0,0.0621,63.2
181.0,0.0515,62.6
223.0,0.0589,65.0
223.0,0.0618,64.5
186.0,0.0537,63.4
211.0,0.0578,64.4
204.0,0.0543,65.6
233.0,0.0656,64.9
214.0,0.053,67.9
200.0,0.0583,64.6
192.0,0.0537,64.1
176.0,0.0457,65.3
228.0,0.0613,65.6
195.0,0.0529,65.5
260.0,0.0723,64.4
230.0,0.0607,65.5
224.0,0.0596,66.0
274.0,0.0734,66.0
220.0,0.0587,66.1
238.0,0.0663,65.1
263.0,0.0701,65.3
311.0,0.0829,65.5
283.0,0.0762,65.6
277.0,0.0758,65.7
242.0,0.067,65.0
196.0,0.0516,66.0
224.0,0.0616,65.4
218.0,0.0575,66.6
215.0,0.0593,65.8
267.0,0.0717,65.8
295.0,0.0775,66.6
255.0,0.0714,65.1
262.0,0.0743,64.1
286.0,0.0807,63.3
246.0,0.0716,62.3
226.0,0.0634,63.0
254.0,0.0735,62.1
253.0,0.0744,60.9
199.0,0.0574,61.3
214.0,0.0617,61.0
252.0,0.0713,62.2
192.0,0.055,61.3
202.0,0.0542,63.4
205.0,0.0587,62.5
232.0,0.0645,63.2
188.0,0.0536,62.8
159.0,0.0422,64.8
185.0,0.0521,64.3
187.0,0.0535,64.1
178.0,0.049,65.0
135.0,0.0354,67.5
134.0,0.0352,68.0
168.0,0.0456,67.5
163.0,0.0417,68.4
133.0,0.0312,71.6
139.0,0.0388,68.2
162.0,0.0444,67.0
117.0,0.0317,67.3
134.0,0.0357,69.1
134.0,0.0369,67.5
134.0,0.0379,65.3
127.0,0.0317,68.7
112.0,0.0615,63.2
127.0,0.0347,63.6
130.0,0.0357,64.8
92.0,0.0272,63.3
83.0,0.0239,63.6
134.0,0.0337,67.7
79.0,0.0202,68.3
91.0,0.0267,65.1
126.0,0.0317,68.2
112.0,0.0289,67.6
100.0,0.027000000000000003,66.7
100.0,0.0291,64.5
80.0,0.0195,66.9
114.0,0.0295,67.0
129.0,0.0333,67.4
96.0,0.0274,66.6
96.0,0.0238,67.5
90.0,0.0236,67.2
124.0,0.0326,66.6
110.0,0.0313,64.4
107.0,0.0286,64.8
136.0,0.0335,66.6
112.0,0.0313,64.4
135.0,0.033,67.4
154.0,0.0398,67.0
174.0,0.043,68.2
155.0,0.0377,69.0
148.0,0.0419,65.3
114.0,0.0316,64.2
144.0,0.0348,66.9
112.0,0.0266,68.7
86.0,0.0213,68.2
98.0,0.0218,71.8
98.0,0.0232,69.8
99.0,0.0229,70.2
49.0,0.0133,67.9
99.0,0.0219,69.6
68.0,0.0182,68.0
58.0,0.0131,67.5
58.0,0.0131,68.1
71.0,0.0187,67.2
67.0,0.0166,67.9
68.0,0.0183,66.8
47.0,0.0105,68.4
50.0,0.0113,69.3
52.0,0.0116,67.9
32.0,0.0098,67.0
44.0,0.0099,66.6
36.0,0.0085,67.1
50.0,0.013000000000000001,67.3
40.0,0.0084,68.1
46.0,0.0104,68.0
20.0,0.0049,67.1
30.0,0.0062,68.3
43.0,0.0103,68.5
26.0,0.0068,67.9
33.0,0.0082,67.1
54.0,0.0106,69.7
38.0,0.0057,71.4
21.0,0.0041,70.4
17.0,0.0037,69.6
32.0,0.0058,69.5
30.0,0.0079,67.4
35.0,0.0073,68.5
45.0,0.013000000000000001,66.8
44.0,0.0084,68.9
17.0,0.0052,66.5
32.0,0.0084,67.0
28.0,0.0049,68.8
40.0,0.0059,71.0
26.0,0.0066,67.9
24.0,0.0067,67.2
48.0,0.0116,66.6
19.0,0.006999999999999999,65.7
28.0,0.0061,68.4
48.0,0.0101,68.9
51.0,0.0132,67.0
34.0,0.0089,67.4
62.0,0.0151,67.5
60.0,0.0138,67.8
48.0,0.0103,68.5
38.0,0.0092,68.6
61.0,0.0144,68.0
44.0,0.0095,69.6
43.0,0.0187,62.9
63.0,0.0173,65.9
58.0,0.0146,67.2
77.0,0.0227,66.5
51.0,0.0184,63.4
95.0,0.0246,65.9
67.0,0.0162,67.1
61.0,0.0178,66.1
106.0,0.0294,64.7
64.0,0.0204,64.3
111.0,0.0286,67.4
89.0,0.0194,71.6
90.0,0.0219,71.0
139.0,0.0395,67.9
139.0,0.0401,66.3
143.0,0.0397,66.3
171.0,0.052000000000000005,63.7
157.0,0.0432,64.6
188.0,0.0505,65.8
220.0,0.0621,65.7
202.0,0.0609,64.3
189.0,0.053,69.2
219.0,0.0578,74.5
248.0,0.0678,75.4
282.0,0.0794,74.8
327.0,0.096,73.5
374.0,0.1098,72.3
407.0,0.1256,70.1
401.0,0.1163,70.8
436.0,0.13699999999999998,68.7
429.0,0.135,67.5
372.0,0.1257,64.7
504.0,0.1814,61.5
472.0,0.157,58.1
439.0,0.1545,54.7
421.0,0.1524,52.7
401.0,0.1693,49.0
459.0,0.1615,50.6
309.0,0.1238,48.4
417.0,0.1438,50.4
444.0,0.179,48.1
487.0,0.1776,48.8
359.0,0.1362,48.6
451.0,0.1634,49.4
454.0,0.152,51.8
416.0,0.145,51.9
454.0,0.1561,52.4
435.0,0.156,51.6
450.0,0.1536,52.6
328.0,0.1171,51.9
391.0,0.1366,52.2
428.0,0.1486,52.2
401.0,0.1344,53.4
421.0,0.1539,51.8
459.0,0.1696,51.1
467.0,0.1864,48.8
460.0,0.1789,48.2
485.0,0.2023,46.5
475.0,0.1919,45.9
365.0,0.1549,44.8
465.0,0.1842,45.6
484.0,0.179,47.8
480.0,0.1614,51.3
490.0,0.1657,52.6
459.0,0.1581,52.8
453.0,0.2026,46.9
391.0,0.1759,43.8
364.0,0.1892,39.4
491.0,0.1739,45.4
375.0,0.1166,52.6
359.0,0.1168,54.6
375.0,0.1205,55.7
484.0,0.1635,55.1
369.0,0.1155,56.7
364.0,0.1162,56.7
243.0,0.0707,59.6
322.0,0.1082,57.2
477.0,0.17300000000000001,53.5
522.0,0.1978,51.1
479.0,0.1764,50.7
399.0,0.14400000000000002,50.7
390.0,0.1319,52.5
361.0,0.1147,55.4
307.0,0.0927,58.0
289.0,0.0829,60.7
278.0,0.083,61.1
227.0,0.0617,63.6
289.0,0.0814,64.0
259.0,0.0721,64.7
247.0,0.0736,63.4
260.0,0.0763,62.5
180.0,0.0534,61.9
290.0,0.0985,58.9
280.0,0.0861,59.3
214.0,0.0607,60.4
232.0,0.0704,61.4
215.0,0.064,61.9
244.0,0.0749,60.6
251.0,0.0791,57.9
210.0,0.0631,59.5
265.0,0.0756,61.9
210.0,0.0598,62.5
216.0,0.0635,62.5
243.0,0.0721,62.0
219.0,0.0635,62.1
185.0,0.0555,61.6
159.0,0.0482,60.8
208.0,0.0592,62.0
219.0,0.066,61.5
202.0,0.0565,63.0
180.0,0.0469,66.2
145.0,0.0404,65.9
237.0,0.0657,65.6
190.0,0.0521,65.9
195.0,0.0592,63.4
199.0,0.0589,61.7
167.0,0.0475,62.8
205.0,0.0594,63.0
189.0,0.0574,61.9
166.0,0.0468,62.8
175.0,0.0467,65.7
208.0,0.0618,63.0
158.0,0.0472,62.0
209.0,0.0596,62.8
208.0,0.0591,63.7
246.0,0.0697,64.0
194.0,0.0557,63.2
199.0,0.0594,62.3
226.0,0.0673,60.8
189.0,0.0564,61.2
201.0,0.0538,64.8
177.0,0.0483,66.0
150.0,0.0433,64.4
204.0,0.0608,62.8
163.0,0.0558,58.7
227.0,0.0725,57.6
187.0,0.0541,59.6
225.0,0.0653,61.3
157.0,0.0465,61.3
249.0,0.0751,60.7
199.0,0.062,59.2
215.0,0.0624,61.1
215.0,0.0591,64.1
222.0,0.0636,63.9
247.0,0.0673,64.7
184.0,0.0492,65.6
193.0,0.0491,68.0
248.0,0.0748,63.8
172.0,0.0489,63.9
189.0,0.054000000000000006,63.9
227.0,0.0641,63.7
227.0,0.0583,66.6
169.0,0.0487,64.7
174.0,0.0452,66.7
201.0,0.0556,65.7
